sector;province;2023-05;2023-04;2023-03;2023-02;2023-01;2022-12;2022-11;2022-10;2022-09;2022-08;2022-07;2022-06;2022-05;2022-04;2022-03;2022-02;2022-01;2021-12;2021-11;2021-10;2021-09;2021-08;2021-07;2021-06;2021-05;2021-04;2021-03;2021-02;2021-01;2020-12;2020-11;2020-10;2020-09;2020-08;2020-07;2020-06;2020-05;2020-04;2020-03;2020-02;2020-01;2019-12;2019-11;2019-10;2019-09;2019-08;2019-07;2019-06;2019-05;2019-04;2019-03;2019-02;2019-01;2018-12;2018-11;2018-10;2018-09;2018-08;2018-07;2018-06;2018-05;2018-04;2018-03;2018-02;2018-01
 Çelik;KAYSERI;28920.34496;29595.03709;29610.70382;25791.4974;26667.02619;35271.68133;33007.34227;33656.36038;38716.27622;40060.29562;38228.60967;49990.88134;40483.04436;54228.70778;45430.45191;37526.75458;36038.31842;50183.39812;43374.05968;42813.43069;42306.84146;38593.27218;28417.08166;37069.40341;26483.51792;37153.96983;32637.96177;24902.9571;22523.01886;26848.29579;42993.29076;21290.82011;19617.6525;18050.49731;19612.85357;18419.31044;11710.17607;15758.0515;17984.82245;20478.8229;19015.76563;18220.70471;17810.62598;21490.63878;21557.08465;18499.21689;23849.31837;15850.81822;23964.06273;20612.83551;22567.85011;20076.20894;18635.61224;20341.33548;25898.83928;20039.85453;19380.45378;18213.71988;19604.55932;16739.22822;18514.96342;19887.97588;21410.75246;18111.21461;14705.9258
 Çimento Cam Seramik ve Toprak Ürünleri;KAYSERI;3739.33572;3126.55203;5623.38944;2616.12714;5265.0982;3725.5429;2763.76029;3131.93024;6092.03903;6503.28675;6920.32424;4579.01311;4349.2054;3674.92655;4275.78416;3362.47371;2157.42605;3916.03567;4643.58498;3098.5326;4264.82985;3437.81646;2369.21132;3845.71137;2578.49988;3312.59408;3101.40218;2432.71758;2113.92232;2729.31894;3098.5326;2393.05334;2522.16795;2578.10539;3159.0843;1717.51627;885.96083;1133.44517;2156.21538;2286.59427;1947.08575;2299.31392;1985.86516;2131.7002;2361.31412;1525.83469;2225.87578;1272.57018;1869.91457;2025.82136;1796.37159;1725.28944;1377.8183;1439.71467;2030.70606;1866.45379;2070.29771;1397.11138;1766.71547;1040.24209;1691.20824;1784.28489;1833.14301;1959.73045;1134.75768
 Demir ve Demir D??? Metaller ;KAYSERI;50585.68135;46300.46785;57391.08575;44981.57512;49250.25909;57357.7411;49648.6199;53485.12223;48360.91711;50230.97047;41481.1183;53825.14664;43315.07584;65286.79052;66973.80816;56118.80036;42175.41578;59970.08573;48790.50942;46536.5786;46413.83633;45309.93439;38150.72013;51145.9366;39508.78485;57410.19157;51798.6983;41326.34844;37881.71745;47813.16632;46550.05248;40444.82415;39662.84218;33705.84218;38626.451;36381.08694;24859.16334;19931.19253;31567.94881;35506.48119;31007.08746;39904.44151;36393.34989;36315.64806;29884.84005;24327.75521;35686.97509;27565.69592;39409.27401;38802.84232;34689.08055;29347.52982;26718.4287;29875.6088;30262.10605;29537.0601;25114.33007;21052.29935;25548.93382;20878.21779;23033.66995;26663.03944;27145.69877;22184.31044;21254.32135
 Deri ve Deri Mamulleri ;KAYSERI;17.43513;98.73756;189.84566;46.23408;176.82553;46.67044;2.08236;178.3591;55.24484;40.478;32.44915;95.34792;82.87648;61.76705;100.03952;102.29387;83.62194;57.58341;3.26967;168.50074;53.55584;68.86668;149.5123;140.95614;5.55306;24.97065;34.46089;16.54931;12.48519;146.70952;168.50074;68.47942;21.05347;14.0737;79.66436;38.20271;34.72912;1.04517;20.12885;2.88909;38.64166;13.85739;27.58201;10.9216;34.00278;0.88754;8.76955;53.71532;20.87255;42.78885;74.95387;93.07111;4.83968;3.3805;96.84772;43.86443;17.69909;66.61731;75.85496;17.77147;19.54198;81.68001;79.53632;58.88132;2.53119
 Di?er Sanayi Ürünleri;KAYSERI;30.85097;5.06075;15.55631;4.72379;16.11854;34.3674;14.73285;11.88105;10.5873;3.68936;10.55869;4.47834;0.52329;0.59565;5.58186;28.15397;8.64517;2.28745;47.94773;8.8182;3.96446;2.50571;4.80457;16.86493;19.71039;12.88811;64.22759;1.89292;8.30775;3.01664;8.8182;20.07641;2.57606;0.4535;20.44238;2.73218;31.81151;0.95209;0.45922;2.514;1.35803;6.49601;9.14811;5.70359;5.93329;5.44386;1.23133;0.28276;11.44668;7.13077;1.95701;0;2.14278;6.03287;3.86842;5.97504;2.26245;0.3603;8.11411;7.80562;1.26585;4.73715;0.3559;3.83614;0.42239
 F?nd?k ve Mamulleri ;KAYSERI;0;0;6.77139;0.43755;0;0;0;0;0;0;0;4.15247;0.7043;0.095;5.89482;0.79495;0;0.56152;0;6.65933;2.69925;0;3.95142;0;0;3.81467;0;0.61278;0;0;6.65933;16.26256;0;0;0;0;1.5818;0;0;0;0;1.37495;0;0;0;1.33836;0;0;7.43307;5.99516;0;0;0;0;2.61396;0;0;3.9304;0;0;0;0;9.8457;0;1.39867
 Hal? ;KAYSERI;2000.60817;1909.79483;2294.38207;755.13398;1434.38594;2694.51008;2077.32346;1480.47822;1868.4364;1693.76805;1002.63983;1266.58394;1172.45095;1391.58502;1772.86163;2040.40358;1368.90651;1635.86845;2252.8913;2273.17597;2265.5343;1275.23096;1300.32223;1528.89361;1397.50422;1478.19617;2141.33048;1404.55531;1310.37886;2170.68771;2273.17597;2416.5469;2079.3227;1478.04926;1592.35045;1405.30864;641.23856;92.4048;1833.78582;1500.34032;1040.00398;1842.90375;2222.8667;1642.37664;2358.92084;1369.49165;1079.20301;1037.33796;1192.31048;1347.5371;1612.18576;939.25596;658.08592;991.5032;1058.87619;1228.73473;1177.49609;725.64128;673.10716;702.15773;1076.59853;1077.53297;693.48039;659.45759;699.6874
 Haz?rgiyim ve Konfeksiyon ;KAYSERI;1792.50849;1924.33485;2797.60926;1501.24661;1544.12495;2264.39969;1929.37658;2066.71979;2159.84061;2587.61311;2229.51309;3003.86916;2408.45437;2694.06824;2235.44261;1866.57409;1697.22163;2659.34409;2669.19991;2328.5633;3292.54724;1994.46727;1844.96957;2165.70197;1632.75125;2330.72579;2789.91061;1943.06514;1261.94236;1965.03252;2328.93865;1934.56503;1999.60146;1493.13257;1505.34872;1650.30563;2156.13493;270.71887;1212.32043;3709.06298;610.3551;759.24852;934.61685;957.66421;1341.3858;1396.91377;1219.72954;553.12935;1257.72809;897.14117;1259.0784;960.20899;569.26738;1020.45788;780.68249;850.46245;1212.1656;875.67207;1488.07674;1024.38661;1527.26335;969.91452;1066.11142;1118.90411;967.68409
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;KAYSERI;2222.60315;2359.1797;2252.07197;1935.87566;2118.60243;2107.1723;2145.61491;1399.02034;1752.51988;1697.3316;1199.20852;2105.3604;2116.96239;2392.09124;2934.58414;3081.51988;3033.0648;3710.57858;3641.64654;3030.44688;3158.23492;4408.61897;2494.10944;2482.76964;2679.37583;5382.26266;7979.5428;8369.67075;7331.3106;5497.72009;3030.44688;2372.57642;1629.52811;1105.62736;2038.2475;1698.22561;1495.49266;1776.57295;1838.81148;1744.48772;1685.64716;1458.70095;1503.17951;1630.85634;1402.79115;1489.43333;1620.51218;1323.60016;2657.88182;1880.45239;1467.4292;1383.01441;2213.19489;1867.12326;2459.5721;3808.90268;3594.62838;2004.19975;2022.28489;1811.72206;1799.36017;2158.60544;1649.05208;1627.69487;1817.1382
 ?klimlendirme Sanayii;KAYSERI;8797.00348;5915.57881;6469.89044;5827.38836;6779.36916;10296.95292;15490.35118;14768.9398;14387.30279;9250.85607;5837.30656;8975.44714;7629.85061;9108.75005;8207.61143;8267.12919;10120.90239;11893.16902;14317.10444;12563.39729;14199.67182;9299.01114;7658.31132;9125.09812;5884.33264;7602.45668;6128.39578;5631.2052;6177.80008;7991.14718;12575.87765;10455.07688;8718.6632;6714.21211;6664.63554;6365.36327;3985.53606;4105.36835;4462.51856;4868.17014;6262.42553;8178.91402;8802.60953;8054.34032;7076.49612;3910.40941;5138.44815;2305.90473;4356.33456;4324.38749;3199.03921;4028.06731;3265.17186;4784.87415;8037.29469;7264.27521;5680.47041;5626.73969;5414.68827;3682.65257;4587.08321;3813.24556;4261.47059;3282.89965;3631.0201
 Kimyevi Maddeler ve Mamulleri  ;KAYSERI;12638.40629;11804.64327;13728.00994;11289.75949;13577.40546;13773.20831;15766.86676;14351.3335;13215.29187;15243.11792;11216.6675;15914.62475;13920.52259;17062.18625;15545.13177;13607.13364;9218.31187;13128.6882;13217.58641;12256.07021;12324.54531;10371.12913;9324.53311;12676.1444;9463.24771;10705.94354;13198.37597;9634.86192;11183.10391;16680.54225;12263.24407;11180.45202;11884.73623;8733.70276;11934.00511;11128.08177;6941.31479;5634.65537;9197.15022;10204.68469;8258.83264;10594.72413;12150.2235;11056.4017;10724.86014;7026.34445;11436.60344;7592.86181;13429.89661;11082.10437;10263.35201;7380.76364;8811.14236;8701.21239;12286.58088;10347.6796;7394.39235;6410.29291;8968.99819;6880.00272;7367.45124;10796.96474;8647.59157;9030.43667;7463.61984
 Kuru Meyve ve Mamulleri  ;KAYSERI;60.01843;18.48227;29.60087;47.61833;24.86198;52.42512;12.56198;53.846;44.89333;17.6788;3.7589;3.61667;14.37413;16.76276;93.67906;32.45773;3.01859;42.54231;37.03696;9.39629;41.8807;4.65275;15.1658;18.00812;50.74537;49.99205;162.77492;107.79721;84.20415;57.46086;9.39629;115.32812;80.14605;16.14874;70.71913;8.00945;28.23107;15.0046;140.24655;116.44305;7.06025;227.30254;69.15988;32.9232;28.19222;0;9.42562;29.118;30.06614;37.31887;18.92219;13.58039;7.59406;46.88664;15.59762;54.18233;18.50076;195.6084;7.27061;14.72833;0;35.34318;27.2536;8.39519;42.98536
 Madencilik Ürünleri;KAYSERI;19391.29383;14885.21176;14645.95994;8749.91134;5522.00108;12726.1125;9227.07976;9510.04006;23052.88624;9497.7704;9917.54782;15026.01625;21306.8128;16760.70853;16306.96723;7256.00736;8723.49323;8678.80277;11533.1492;7954.38358;30867.80052;12723.71445;13491.5802;14145.98393;13116.26667;8640.01954;8680.91946;5760.89828;3258.16462;22418.44584;7954.38358;5057.60228;7296.51977;4255.56269;4716.64185;4130.80505;3414.14089;5738.4061;5067.43718;4443.19676;5111.23543;4011.29959;3846.51731;6296.33998;7887.32933;6349.08121;4432.51839;3845.93202;5796.14161;5411.58278;7980.63134;9318.14536;9790.31733;20071.92398;10704.01837;16770.44722;13683.67445;5220.00105;8683.92041;9903.3295;9040.84765;6329.12109;16649.05063;7796.75932;15133.06708
 Makine ve Aksamlar?;KAYSERI;7420.47498;7697.90443;9850.85879;8517.45794;7592.59296;8630.99388;7866.50824;10792.50661;7072.94547;7723.26317;5236.21104;9985.28445;5470.84313;9170.54665;5633.0062;6514.04184;6797.29582;10087.40001;6351.6814;7277.7738;7122.21356;8840.56033;5419.83553;5904.78966;6569.25729;7953.34258;8459.09681;6902.8471;4221.71295;4408.89487;7277.7738;5087.94309;6157.65154;4877.86979;6059.53553;2907.0329;2816.32624;2350.78144;5015.29041;5140.60976;4232.52483;5092.38834;6000.4688;4021.87782;3757.66764;5615.1282;3888.5664;3110.2198;7272.88301;6767.54975;6878.37056;6729.90108;2450.29744;4276.05029;5047.49769;5045.17272;8608.98062;2811.77739;4790.64093;4988.24247;4956.23799;4873.40393;6444.91924;5203.45852;2541.31772
 Meyve Sebze Mamulleri ;KAYSERI;543.5037;385.94903;515.28892;503.50911;268.2388;407.55038;490.56152;319.09774;491.73116;491.18777;618.41779;766.27368;625.44681;660.44879;829.44579;397.4369;453.13365;715.83261;710.34242;634.13359;543.12858;610.17046;445.29484;557.48245;281.08452;696.27722;461.12617;387.76431;377.14742;305.03317;634.13359;530.14264;510.71366;313.82717;538.69343;675.54428;344.78764;503.81377;703.76037;209.91545;445.65423;139.67754;660.28972;399.12346;499.49805;296.77859;370.24461;150.02519;636.15358;706.6319;654.00762;287.56098;451.48127;261.82743;576.10944;689.17706;300.24364;213.86119;348.81032;324.06567;471.77329;394.927;591.15111;474.18597;261.47622
 Mücevher;KAYSERI;0.00304;0.29315;0.24108;0.00322;0.90475;0;0;0.42565;0.012;0.03246;0.01206;0.01644;0;0.00641;0.006;0.03138;0.002;0.02438;0.46959;0.42361;0;0.03767;0.043;0;0.00721;0.0415;0.24857;0;0.35;0.13649;0.42361;0.02413;0.03384;1.43881;4.34366;1.62792;0;0.00109;0.01444;0.01737;0;0.07996;0.18529;5.68023;0.11235;0.06367;0.02815;0.59678;0.07751;0.2558;0.08731;0.11879;0.06154;0.17627;0.01709;12.86605;0.08259;0.00573;0.07959;0.01038;0.14413;0.00738;0.34022;0.00672;0.11927
 Otomotiv Endüstrisi;KAYSERI;2802.70334;2790.74176;3457.45326;2383.72948;3049.94135;3492.97251;2692.00379;3489.22195;2559.29296;2602.33342;2699.37665;3672.09237;3566.32844;3712.85498;2838.9469;2763.52603;3521.58802;3343.77945;3093.35257;2964.27835;3559.27047;2914.06226;1476.15916;1913.65435;2161.66643;2560.51667;2514.70369;1753.35713;1579.31382;2193.85895;2964.27835;2691.40697;2496.90413;1777.40174;1807.60414;1797.03911;912.07587;1936.8037;2915.03991;2660.30807;1446.1392;1091.29619;2017.87458;1555.74553;2475.43321;1030.08712;1184.6637;1058.52733;994.70835;1605.28387;1336.42202;895.17945;1197.53402;1219.24878;1636.20735;1449.67542;1723.19187;1825.74929;1847.91848;1097.2936;1824.89072;1406.82072;2154.46633;1576.53756;846.17725
 Su Ürünleri ve Hayvansal Mamuller;KAYSERI;1646.22881;327.36101;1459.2125;641.80123;1317.13844;1235.03954;1645.98055;980.6746;915.88677;1015.38485;332.94928;926.9519;683.57521;452.19321;762.70166;547.307;1102.23039;1250.17417;1370.56474;1752.02549;1451.06703;1029.76025;1712.29067;1201.38937;1128.87193;1675.12576;1267.98602;1297.49941;1362.8962;2038.44887;1768.72454;1761.60736;1340.2912;689.94692;1924.56359;1694.47964;1021.03958;1542.55252;583.27049;1724.42107;2545.04004;2704.68111;2549.52534;2344.46337;1825.46799;2088.02232;728.1944;828.01678;868.28665;1996.72363;2988.56043;2501.81648;2929.44558;2746.15353;3425.83464;3047.89119;2096.13317;2798.62358;2318.43467;2204.53287;2411.82148;2333.76225;3964.3198;2616.19712;3288.02135
 Tekstil ve Hammaddeleri;KAYSERI;21933.29813;19131.75315;24677.89616;19606.92856;19577.07902;18706.32215;16108.85395;18123.61865;22111.88829;17203.90583;17203.20405;25107.15066;19302.8229;28927.37984;28683.3464;24676.59303;25287.67397;28131.66879;28416.04856;29167.87018;30000.71083;27533.15406;21989.0725;32592.30036;25043.97957;26098.90884;30864.75553;23600.77112;26180.09251;23756.70751;29219.26235;25628.60113;22938.91274;22241.48961;20941.91376;20243.40739;11770.74758;6993.44043;19622.80293;22555.02201;19814.1278;21165.91044;23101.05619;23647.36975;21895.61117;16970.48632;22588.11079;17949.52628;27024.10874;22309.85811;22007.87645;22585.33178;21272.34099;20262.99853;25326.20299;26345.13371;24849.32403;21019.62609;23522.59848;22363.92586;24373.30514;23182.18357;26717.24459;25196.96465;23495.08278
 Ya? Meyve ve Sebze  ;KAYSERI;413.68767;625.93439;545.21484;397.99856;353.982;208.44753;77.34241;20.59619;103.21611;47.39899;90.51174;290.98191;272.56473;522.3202;554.84653;402.88089;417.88642;414.23108;151.54611;90.40624;96.93852;0.40892;1.84254;717.00153;459.74077;611.77006;215.62457;427.06908;225.20553;382.08568;90.40624;192.15217;41.47766;0.01634;6.61879;10.95687;0.55706;0;197.153;464.76597;563.67765;330.23446;39.41096;48.56509;67.4976;44.08782;0.64;0;135.7645;334.35733;447.85764;481.65863;156.23595;7.38596;19.41164;10.83876;9.623;5.65855;0;0;272.34647;190.54937;392.54122;39.54363;42.6391
 Zeytin ve Zeytinya?? ;KAYSERI;0;0.48096;0;13.78439;0;0.43;1.35443;3.29811;0;0.8397;2.68199;5.04303;0.15205;20.95764;3.81498;12.67361;3.06214;13.0027;15.48414;0;5.19922;8.514;9.20451;0;2.61383;1.67349;5.28927;7.72208;0;0.0001;0;26.3532;14.96829;0;1.73852;0.36;6.75198;1.05786;6.20537;1.05058;0;19.16864;7.42233;11.59835;27.52915;22.47588;5.56886;0;7.27327;9.4614;0;0;52.7657;0;12.61363;6.01791;50.21154;31.59347;0;16.26076;0;0;0.05771;0;0.4112
TOPLAM;KAYSERI;258774.4919;234824.2169;279079.7671;214589.0585;224747.5551;274014.4845;258414.3847;258722.1683;273161.7862;251688.4117;221370.3761;288564.1353;249320.693;311204.217;298432.6789;247530.2411;215559.1426;289073.6504;269301.12;259031.2428;281174.5541;241806.4136;197968.7998;254671.3521;194749.8607;245177.7097;256069.5811;210467.9044;197325.5454;249540.4609;259312.6976;204067.7846;192435.7008;166138.7133;188373.7736;169531.93;112790.0824;97463.54555;156115.2726;180221.3364;162157.6823;182858.2526;186354.3103;180211.5956;176464.2815;148448.0851;185024.4907;125213.2745;193389.0833;179704.7524;174924.0378;163176.3;154084.7625;176325.3469;190491.9694;184672.9093;162526.3904;131600.0244;158455.5282;140835.915;151750.3588;154928.2364;178059.1153;147979.9568;141441.5378
 Çelik;KILIS;24.31562;188.57413;302.90374;0.08943;1.31086;5.59278;10.34106;27.46348;0.36222;48.77718;36.45259;18.86606;3.33329;1.31155;143.76523;143.50055;21.70045;0.92748;4.81279;3.74287;56.22461;67.42436;1.77629;2.12132;1.99539;8.66894;29.43202;20.10799;0.72152;3.11504;3.74287;3.68425;5.38079;0.37937;5.73732;101.81301;0.37391;5.9062;0.66654;9.93068;2.42434;5.58744;3.14545;3.89878;4.3974;20.9233;4.99298;0.83413;3.12558;25.85429;1.72891;18.62826;2.94332;5.3844;6.03248;2.0319;11.73562;60.46149;9.12306;7.63903;139.1021;31.86839;31.74817;97.07042;11.49228
 Çimento Cam Seramik ve Toprak Ürünleri;KILIS;2159.87438;1704.08862;1270.87145;846.20838;1309.21593;1721.31133;2531.36083;2342.43834;2674.88054;2881.5933;2077.90814;2223.38873;2067.24312;1810.78646;1396.07048;1387.44275;2281.08848;1513.54823;1714.23354;2703.35891;5866.76855;3488.1956;3707.71212;2297.04233;1112.85954;1172.19865;1269.0386;976.25665;1489.57811;1906.92381;2703.35891;2150.43264;2589.96454;1874.73076;1035.12465;1154.38485;406.55577;631.29706;1444.67396;338.82639;509.97062;259.60182;644.57602;1360.84529;1942.9314;1924.87907;1817.67298;769.00056;875.41079;323.24323;219.55425;247.25918;304.44385;124.0469;188.31734;215.66011;333.64021;59.27336;467.06731;156.6837;157.32997;573.39617;285.1264;350.46061;553.37164
 Demir ve Demir D??? Metaller ;KILIS;6.35222;65.7713;27.4378;54.79513;117.79502;108.8936;254.82004;40.46117;8.9837;9.74986;16.72478;8.71851;41.07205;12.81338;17.73411;6.58417;13.82974;12.40514;5.86947;3.08372;6.39515;24.24672;18.54286;10.7753;8.36444;10.81957;16.28576;12.19786;20.07975;184.74931;3.08372;7.35243;33.50866;24.251;12.53138;5.25895;22.73247;6.56301;37.58314;43.17587;46.10873;27.06339;85.33986;33.74823;43.3817;67.60556;101.39924;40.0103;35.31754;17.87622;19.16272;96.73512;265.16314;954.95915;865.77757;1839.37371;1204.83198;88.37215;191.41588;10.36064;13.54651;30.68815;280.19273;104.24893;13.58135
 Deri ve Deri Mamulleri ;KILIS;472.84776;528.76863;597.05869;239.37554;320.61852;450.41136;191.70649;280.73631;450.112;418.15801;219.05258;612.08454;355.75262;357.75281;327.34785;186.52165;149.75327;166.40574;201.03397;245.49922;271.43736;127.00052;215.43915;179.96592;140.08962;292.38871;239.08966;243.52954;236.92158;382.72934;245.49922;230.84894;185.69941;115.77596;488.03649;465.85007;267.598;229.12318;308.05601;434.84295;134.27064;277.75579;199.26671;157.13105;365.9062;277.25019;406.78174;228.73436;528.48624;605.38317;161.09904;186.7575;349.96158;499.54766;490.59566;303.88149;109.96877;336.29306;394.26383;148.1786;342.66998;198.71991;209.90967;82.20869;47.55065
 Di?er Sanayi Ürünleri;KILIS;6.93108;0.56432;1.03218;0.04055;0.13572;0.20977;0.64855;0.10883;0.31609;0;0.15186;0.1793;0.27538;1.41013;0.2863;0.19483;0.10475;0.29071;0.99544;0.66351;0.51616;0.23392;1.11827;0.32439;0.26948;0.0914;0.43889;0.2073;0.39509;0.12751;0.66351;0;0.10102;0.08485;1.01301;0.11226;1.28819;0.75051;4.97887;0.33096;0.35011;0.26879;1.06832;13.41967;0.0687;0.06699;2.82607;2.52601;1.49425;0.95998;0.62622;0.35478;0;2.1269;1.31404;0.8421;3.28453;0.93363;1.42662;0.69354;1.12406;1.58346;0;0.02678;0.02931
 Hal? ;KILIS;9.39101;9.25834;2.53618;0.46532;2.4198;2.05103;2.89717;1.36367;8.18745;2.17857;0.78932;2.00226;21.1214;5.53943;1.87447;2.62035;7.18497;12.83954;32.55182;11.55568;9.19321;0.72517;0.97759;0.54763;1.25332;1.68666;1.25013;2.62841;0.92948;2.96516;11.55568;0.61865;2.49147;0.01126;0;1.51333;0.04577;0.36656;1.14972;2.33457;1.47371;5.19068;2.8573;43.4585;2.55454;2.75226;3.97511;1.90942;4.65903;0.42143;0.30021;0.61205;3.92923;0.69957;23.61356;4.2614;5.1258;5.81391;23.913;7.33784;21.74928;7.66609;28.90153;20.87317;59.16228
 Haz?rgiyim ve Konfeksiyon ;KILIS;323.22153;459.58221;481.45563;85.31455;139.87588;319.00161;140.50809;115.55852;394.74118;121.26236;89.75478;152.41336;188.19235;105.65275;194.86331;107.35949;170.65801;113.54771;111.15261;134.4534;167.18843;55.154;104.23858;124.55312;85.19493;124.34928;143.51343;32.00956;94.60448;197.82675;134.4534;126.76985;403.00979;109.29695;107.54946;320.80779;83.6846;101.84994;90.00433;300.76783;126.68528;153.9286;160.02893;236.02428;104.91817;231.63057;178.31419;64.16186;319.08424;200.78298;191.2795;261.72754;159.35275;410.6206;440.31118;582.76099;430.13661;444.17902;368.06852;425.17999;664.40576;151.00591;147.10092;194.86799;105.10321
 Hububat. Bakliyat. Ya?l? Tohumlar ve Mamulleri ;KILIS;1091.534;602.40759;557.41758;74.61032;290.29375;511.31982;794.1294;471.91655;793.78767;561.75519;109.35578;1114.99922;1355.19579;555.36889;655.8465;562.32472;438.54411;1311.96215;2213.64378;1095.58435;984.25706;734.7778;233.18768;204.09295;309.76514;629.55623;505.22861;291.0123;195.06415;133.71284;1095.58435;184.00591;166.69472;176.7347;365.90504;320.13625;124.81457;264.74763;444.61443;453.00626;323.55518;380.77236;161.68076;217.21679;378.74069;209.45397;264.0429;230.66168;453.23298;43.47549;239.42486;1935.86373;184.30977;1166.32598;611.3457;365.2785;612.95207;665.04326;502.79493;733.16369;348.89029;405.67148;697.76947;542.4683;331.25038
 ?klimlendirme Sanayii;KILIS;25.09185;7.8131;91.92073;23.59293;30.19396;64.20558;9.41288;17.68571;9.92156;25.21657;18.25468;33.5086;1.74989;25.70776;36.3592;177.83427;1.32429;22.47207;49.4301;24.60898;60.13197;96.53048;77.50529;52.81652;33.02711;19.90881;23.64489;60.03141;14.0561;19.81235;24.60898;40.54502;43.7623;38.3317;40.0852;5.90206;8.96234;19.54741;23.00523;0.39504;3.31033;22.28113;23.96106;27.38422;8.68284;7.69215;21.04426;8.00632;10.74817;74.50364;26.52401;12.88069;14.82404;36.23191;33.68165;33.21003;14.49876;11.68802;39.62634;38.32225;107.05152;120.13595;103.74154;130.19478;6.98087
 Kimyevi Maddeler ve Mamulleri  ;KILIS;992.16056;640.66534;1104.00553;406.43262;765.60887;892.42513;858.74069;769.77675;1087.12763;1113.14751;664.6751;687.15261;373.2667;517.00646;632.91501;490.01252;515.53596;595.06462;663.51972;670.32042;919.79284;532.06327;445.11366;689.38996;463.83234;450.65655;470.8693;613.2058;347.91363;366.59454;670.32042;519.27554;407.01087;483.29684;701.14839;747.08948;388.0947;338.62918;262.29559;298.17266;410.96858;334.98553;173.24468;370.80013;528.61391;344.89704;514.21672;288.2602;602.89571;475.70445;595.35987;473.62928;175.44933;253.92761;401.77132;508.14869;526.92476;366.11477;421.21319;358.1202;364.35537;271.93198;166.0104;422.49825;158.73492
 Kuru Meyve ve Mamulleri  ;KILIS;0.24833;0;0;0;2.7159;2.48982;0.66874;0.90841;3.84295;5.50747;1.87;8.77682;0.13854;1.20367;10.6674;4.56048;1.34445;2.35524;9.08518;8.39886;2.87036;11.05281;2.45132;24.94344;5.52794;5.77663;3.19366;8.37311;0.95256;23.23341;8.39886;0.7509;0.47585;0;0.1052;0;0;0;0;0.34411;0;0;0;25.37697;0;0;0.21734;0;0;0;2.5585;0;0;0;3.67486;3.55398;0.0634;14.21964;0.30746;0;0;0.37881;4.33639;1.37991;0
 Madencilik Ürünleri;KILIS;4.28744;2.60267;6.66861;22.528;25.77282;20.49767;56.21645;0.59693;0.39774;0.23984;0.76518;8.10457;0;2.9723;11.53024;15.5271;28.35593;58.21029;32.14675;7.9367;12.75226;11.92696;7.33839;15.66654;10.59808;14.27624;9.65823;6.43866;8.78249;30.9261;7.9367;15.99695;10.62379;14.33978;8.81037;9.06533;0.01231;2.0909;2.50466;3.45789;3.5744;8.88648;19.77001;16.02474;0.9723;6.12614;126.48851;150.03203;131.06808;120.93091;114.36073;12.81348;0;16.72259;31.64294;9.93038;3.71008;4.80551;3.36545;2.59464;7.1928;0;0.65684;1.50951;2.29498
